sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO72704,HL-U509-B,22201,20131209,20131216,20131221,35,1,35
SO72704,SJ-0194-S,22201,20131209,20131216,20131221,54,1,54
SO72705,BK-R64Y-48,27743,20131209,20131216,20131221,1120,1,1120
SO72705,HL-U509,27743,20131209,20131216,20131221,35,1,35
SO72706,BK-M18S-40,13022,20131209,20131216,20131221,565,1,565
SO72706,FE-6654,13022,20131209,20131216,20131221,22,1,22
SO72706,CL-9009,13022,20131209,20131216,20131221,8,1,8
SO72707,BK-M68B-38,13973,20131209,20131216,20131221,2295,1,2295
SO72707,HY-1023-70,13973,20131209,20131216,20131221,55,1,55
SO72708,BK-M68S-38,16637,20131209,20131216,20131221,2320,1,2320
SO72708,PK-7098,16637,20131209,20131216,20131221,2,1,2
SO72709,BK-M38S-38,15582,20131209,20131216,20131221,769,1,769
SO72709,TI-M602,15582,20131209,20131216,20131221,30,1,30
SO72709,WB-H098,15582,20131209,20131216,20131221,5,1,5
SO72709,SJ-0194-X,15582,20131209,20131216,20131221,54,1,54
SO72710,BK-M68B-42,13109,20131209,20131216,20131221,2295,1,2295
SO72710,HY-1023-70,13109,20131209,20131216,20131221,55,1,55
SO72711,BK-T18U-58,16820,20131209,20131216,20131221,742,1,742
SO72711,WB-H098,16820,20131209,20131216,20131221,5,1,5
SO72711,BC-R205,16820,20131209,20131216,20131221,9,1,9
SO72711,RA-H123,16820,20131209,20131216,20131221,120,1,120
SO72712,BK-T79U-54,28131,20131209,20131216,20131221,2384,1,2384
SO72712,BC-R205,28131,20131209,20131216,20131221,9,1,9
SO72712,WB-H098,28131,20131209,20131216,20131221,5,1,5
SO72712,HL-U509,28131,20131209,20131216,20131221,35,1,35
SO72713,BK-T79Y-46,28070,20131209,20131216,20131221,2384,1,2384
SO72713,HL-U509,28070,20131209,20131216,20131221,35,1,35
SO72714,BK-R19B-48,24291,20131209,20131216,20131221,540,1,540
SO72715,BK-R19B-44,22008,20131209,20131216,20131221,540,1,540
SO72715,BC-R205,22008,20131209,20131216,20131221,9,1,9
SO72715,WB-H098,22008,20131209,20131216,20131221,5,1,5
SO72715,CA-1098,22008,20131209,20131216,20131221,9,1,9
SO72716,BK-R19B-52,24295,20131209,20131216,20131221,540,1,540
SO72716,BC-R205,24295,20131209,20131216,20131221,9,1,9
SO72716,WB-H098,24295,20131209,20131216,20131221,5,1,5
SO72716,HY-1023-70,24295,20131209,20131216,20131221,55,1,55
SO72717,BK-R79Y-40,18979,20131209,20131216,20131221,1701,1,1701
SO72717,WB-H098,18979,20131209,20131216,20131221,5,1,5
SO72717,BC-R205,18979,20131209,20131216,20131221,9,1,9
SO72717,HL-U509,18979,20131209,20131216,20131221,35,1,35
SO72718,BK-R79Y-40,19294,20131209,20131216,20131221,1701,1,1701
SO72718,TI-R628,19294,20131209,20131216,20131221,25,1,25
SO72718,TT-R982,19294,20131209,20131216,20131221,4,1,4
SO72718,HY-1023-70,19294,20131209,20131216,20131221,55,1,55
SO72718,HL-U509,19294,20131209,20131216,20131221,35,1,35
SO72719,BK-R64Y-40,20966,20131209,20131216,20131221,1120,1,1120
SO72720,BK-R64Y-42,20901,20131209,20131216,20131221,1120,1,1120
SO72721,BK-R19B-52,14716,20131209,20131216,20131221,540,1,540
SO72721,BC-R205,14716,20131209,20131216,20131221,9,1,9
SO72721,WB-H098,14716,20131209,20131216,20131221,5,1,5
SO72721,CL-9009,14716,20131209,20131216,20131221,8,1,8
SO72722,BK-R19B-52,13607,20131209,20131216,20131221,540,1,540
SO72722,GL-H102-M,13607,20131209,20131216,20131221,24,1,24
SO72723,BK-T79U-54,18177,20131209,20131216,20131221,2384,1,2384
SO72723,TT-T092,18177,20131209,20131216,20131221,5,1,5
SO72723,TI-T723,18177,20131209,20131216,20131221,29,1,29
SO72724,BK-R19B-58,27986,20131209,20131216,20131221,540,1,540
SO72724,BC-R205,27986,20131209,20131216,20131221,9,1,9
SO72724,WB-H098,27986,20131209,20131216,20131221,5,1,5
SO72725,BK-R19B-52,26918,20131209,20131216,20131221,540,1,540
SO72725,BC-R205,26918,20131209,20131216,20131221,9,1,9
SO72725,WB-H098,26918,20131209,20131216,20131221,5,1,5
SO72725,SJ-0194-L,26918,20131209,20131216,20131221,54,1,54
SO72725,CA-1098,26918,20131209,20131216,20131221,9,1,9
SO72726,BK-R19B-44,26921,20131209,20131216,20131221,540,1,540
SO72726,BC-R205,26921,20131209,20131216,20131221,9,1,9
SO72726,WB-H098,26921,20131209,20131216,20131221,5,1,5
SO72727,BK-M18B-52,16685,20131210,20131217,20131222,540,1,540
SO72727,TI-M267,16685,20131210,20131217,20131222,25,1,25
SO72727,TT-M928,16685,20131210,20131217,20131222,5,1,5
SO72727,HL-U509-R,16685,20131210,20131217,20131222,35,1,35
SO72728,BK-T79Y-54,13970,20131210,20131217,20131222,2384,1,2384
SO72728,HL-U509,13970,20131210,20131217,20131222,35,1,35
SO72729,BK-T79U-50,14020,20131210,20131217,20131222,2384,1,2384
SO72729,SJ-0194-L,14020,20131210,20131217,20131222,54,1,54
SO72730,BK-T79U-54,14030,20131210,20131217,20131222,2384,1,2384
SO72730,HL-U509-R,14030,20131210,20131217,20131222,35,1,35
SO72731,BK-T79U-46,14031,20131210,20131217,20131222,2384,1,2384
SO72731,HL-U509-B,14031,20131210,20131217,20131222,35,1,35
SO72732,WB-H098,29193,20131210,20131217,20131222,5,1,5
SO72732,BC-M005,29193,20131210,20131217,20131222,10,1,10
SO72732,HL-U509-B,29193,20131210,20131217,20131222,35,1,35
SO72733,TT-T092,28930,20131210,20131217,20131222,5,1,5
SO72733,PK-7098,28930,20131210,20131217,20131222,2,1,2
SO72733,CL-9009,28930,20131210,20131217,20131222,8,1,8
SO72734,TT-R982,29061,20131210,20131217,20131222,4,1,4
SO72735,RA-H123,13635,20131210,20131217,20131222,120,1,120
SO72736,SJ-0194-S,17058,20131210,20131217,20131222,54,1,54
SO72737,BK-M68S-38,20716,20131210,20131217,20131222,2320,1,2320
SO72737,FE-6654,20716,20131210,20131217,20131222,22,1,22
SO72737,CA-1098,20716,20131210,20131217,20131222,9,1,9
SO72738,BK-M38S-40,16531,20131210,20131217,20131222,769,1,769
SO72738,TI-M602,16531,20131210,20131217,20131222,30,1,30
SO72738,TT-M928,16531,20131210,20131217,20131222,5,1,5
SO72738,HL-U509-R,16531,20131210,20131217,20131222,35,1,35
SO72738,CA-1098,16531,20131210,20131217,20131222,9,1,9
SO72739,BK-M38S-38,16541,20131210,20131217,20131222,769,1,769
SO72739,FE-6654,16541,20131210,20131217,20131222,22,1,22
SO72739,HY-1023-70,16541,20131210,20131217,20131222,55,1,55
SO72740,BK-M18S-44,16288,20131210,20131217,20131222,565,1,565
SO72740,FE-6654,16288,20131210,20131217,20131222,22,1,22
SO72741,TT-R982,29131,20131210,20131217,20131222,4,1,4
SO72742,TT-R982,29050,20131210,20131217,20131222,4,1,4
SO72742,HL-U509,29050,20131210,20131217,20131222,35,1,35
SO72742,GL-H102-L,29050,20131210,20131217,20131222,24,1,24
SO72743,BC-M005,17371,20131210,20131217,20131222,10,1,10
SO72743,WB-H098,17371,20131210,20131217,20131222,5,1,5
SO72744,TI-M602,23126,20131210,20131217,20131222,30,1,30
SO72744,TT-M928,23126,20131210,20131217,20131222,5,1,5
SO72744,PK-7098,23126,20131210,20131217,20131222,2,1,2
SO72744,CL-9009,23126,20131210,20131217,20131222,8,1,8
SO72745,BC-M005,22007,20131210,20131217,20131222,10,1,10
SO72745,HL-U509-R,22007,20131210,20131217,20131222,35,1,35
SO72746,BC-M005,21280,20131210,20131217,20131222,10,1,10
SO72746,WB-H098,21280,20131210,20131217,20131222,5,1,5
SO72746,GL-H102-S,21280,20131210,20131217,20131222,24,1,24
SO72747,SH-W890-M,11019,20131210,20131217,20131222,70,1,70
SO72747,SJ-0194-X,11019,20131210,20131217,20131222,54,1,54
SO72748,WB-H098,25090,20131210,20131217,20131222,5,1,5
SO72748,HY-1023-70,25090,20131210,20131217,20131222,55,1,55
SO72748,CL-9009,25090,20131210,20131217,20131222,8,1,8
SO72749,WB-H098,17273,20131210,20131217,20131222,5,1,5
SO72749,CA-1098,17273,20131210,20131217,20131222,9,1,9
SO72749,SJ-0194-M,17273,20131210,20131217,20131222,54,1,54
SO72750,WB-H098,16648,20131210,20131217,20131222,5,1,5
SO72750,PK-7098,16648,20131210,20131217,20131222,2,1,2
SO72751,WB-H098,17131,20131210,20131217,20131222,5,1,5
SO72752,TT-M928,15360,20131210,20131217,20131222,5,1,5
SO72753,FE-6654,13857,20131210,20131217,20131222,22,1,22
SO72753,BC-M005,13857,20131210,20131217,20131222,10,1,10
SO72753,WB-H098,13857,20131210,20131217,20131222,5,1,5
SO72753,SO-R809-M,13857,20131210,20131217,20131222,9,1,9
SO72754,FE-6654,13475,20131210,20131217,20131222,22,1,22
SO72754,HL-U509,13475,20131210,20131217,20131222,35,1,35
SO72755,FE-6654,13727,20131210,20131217,20131222,22,1,22
SO72755,LJ-0192-M,13727,20131210,20131217,20131222,50,1,50
SO72755,CA-1098,13727,20131210,20131217,20131222,9,1,9
SO72756,TI-R628,21824,20131210,20131217,20131222,25,1,25
SO72756,PK-7098,21824,20131210,20131217,20131222,2,1,2
SO72757,TI-R982,12824,20131210,20131217,20131222,33,1,33
SO72757,TT-R982,12824,20131210,20131217,20131222,4,1,4
SO72757,CL-9009,12824,20131210,20131217,20131222,8,1,8
SO72758,FE-6654,19055,20131210,20131217,20131222,22,1,22
SO72758,WB-H098,19055,20131210,20131217,20131222,5,1,5
SO72758,BC-M005,19055,20131210,20131217,20131222,10,1,10
SO72758,SO-R809-L,19055,20131210,20131217,20131222,9,1,9
SO72759,TI-R628,16403,20131210,20131217,20131222,25,1,25
SO72759,TT-R982,16403,20131210,20131217,20131222,4,1,4
SO72759,SO-R809-M,16403,20131210,20131217,20131222,9,1,9
SO72760,TT-R982,25789,20131210,20131217,20131222,4,1,4
SO72760,TI-R092,25789,20131210,20131217,20131222,21,1,21
SO72761,WB-H098,24699,20131210,20131217,20131222,5,1,5
SO72761,GL-H102-M,24699,20131210,20131217,20131222,24,1,24
SO72762,TT-T092,16038,20131210,20131217,20131222,5,1,5
SO72762,HY-1023-70,16038,20131210,20131217,20131222,55,1,55
SO72763,TT-T092,25475,20131210,20131217,20131222,5,1,5
SO72763,HL-U509,25475,20131210,20131217,20131222,35,1,35
SO72764,FE-6654,16497,20131210,20131217,20131222,22,1,22
SO72764,HL-U509-B,16497,20131210,20131217,20131222,35,1,35
SO72764,GL-H102-S,16497,20131210,20131217,20131222,24,1,24
SO72765,TT-M928,14586,20131210,20131217,20131222,5,1,5
SO72765,TI-M823,14586,20131210,20131217,20131222,35,1,35
SO72766,FE-6654,17509,20131210,20131217,20131222,22,1,22
SO72766,BC-M005,17509,20131210,20131217,20131222,10,1,10
SO72766,WB-H098,17509,20131210,20131217,20131222,5,1,5
SO72766,GL-H102-M,17509,20131210,20131217,20131222,24,1,24
SO72767,BK-M68S-38,18578,20131210,20131217,20131222,2320,1,2320
SO72767,FE-6654,18578,20131210,20131217,20131222,22,1,22
SO72767,BC-M005,18578,20131210,20131217,20131222,10,1,10
SO72768,BK-M18B-40,20004,20131210,20131217,20131222,540,1,540
SO72768,BC-M005,20004,20131210,20131217,20131222,10,1,10
SO72768,WB-H098,20004,20131210,20131217,20131222,5,1,5
SO72768,HL-U509,20004,20131210,20131217,20131222,35,1,35
SO72769,BK-M68B-38,18497,20131210,20131217,20131222,2295,1,2295
SO72769,HL-U509-B,18497,20131210,20131217,20131222,35,1,35
SO72770,BK-M68B-38,18386,20131210,20131217,20131222,2295,1,2295
SO72770,WB-H098,18386,20131210,20131217,20131222,5,1,5
SO72770,BC-M005,18386,20131210,20131217,20131222,10,1,10
SO72771,BK-M68S-42,18398,20131210,20131217,20131222,2320,1,2320
SO72771,CA-1098,18398,20131210,20131217,20131222,9,1,9
SO72771,FE-6654,18398,20131210,20131217,20131222,22,1,22
SO72772,BK-T79U-46,25457,20131210,20131217,20131222,2384,1,2384
SO72772,TI-T723,25457,20131210,20131217,20131222,29,1,29
SO72772,TT-T092,25457,20131210,20131217,20131222,5,1,5
SO72772,PK-7098,25457,20131210,20131217,20131222,2,1,2
SO72773,BK-R19B-44,11001,20131210,20131217,20131222,540,1,540
SO72773,WB-H098,11001,20131210,20131217,20131222,5,1,5
SO72773,BC-R205,11001,20131210,20131217,20131222,9,1,9
SO72773,HL-U509,11001,20131210,20131217,20131222,35,1,35
SO72774,BK-M68S-38,16629,20131210,20131217,20131222,2320,1,2320
SO72774,TI-M823,16629,20131210,20131217,20131222,35,1,35
SO72775,BK-M68B-38,16636,20131210,20131217,20131222,2295,1,2295
SO72775,HL-U509-R,16636,20131210,20131217,20131222,35,1,35
SO72775,GL-H102-M,16636,20131210,20131217,20131222,24,1,24
SO72776,BK-T18Y-44,11263,20131210,20131217,20131222,742,1,742
SO72776,BC-R205,11263,20131210,20131217,20131222,9,1,9
SO72776,GL-H102-S,11263,20131210,20131217,20131222,24,1,24
SO72776,WB-H098,11263,20131210,20131217,20131222,5,1,5
SO72777,BK-T79Y-60,23114,20131210,20131217,20131222,2384,1,2384
SO72777,TT-T092,23114,20131210,20131217,20131222,5,1,5
SO72777,TI-T723,23114,20131210,20131217,20131222,29,1,29
SO72778,BK-T79Y-46,25014,20131210,20131217,20131222,2384,1,2384
SO72778,HL-U509-B,25014,20131210,20131217,20131222,35,1,35
SO72779,BK-T79U-54,28071,20131210,20131217,20131222,2384,1,2384
SO72779,CA-1098,28071,20131210,20131217,20131222,9,1,9
SO72780,BK-R19B-44,23871,20131210,20131217,20131222,540,1,540
SO72780,BC-R205,23871,20131210,20131217,20131222,9,1,9
SO72780,WB-H098,23871,20131210,20131217,20131222,5,1,5
SO72780,RA-H123,23871,20131210,20131217,20131222,120,1,120
SO72781,BK-R79Y-40,18103,20131210,20131217,20131222,1701,1,1701
SO72781,HL-U509-R,18103,20131210,20131217,20131222,35,1,35
SO72782,BK-R79Y-44,19002,20131210,20131217,20131222,1701,1,1701
SO72782,TT-R982,19002,20131210,20131217,20131222,4,1,4
SO72782,TI-R628,19002,20131210,20131217,20131222,25,1,25
SO72783,BK-R79Y-40,22635,20131210,20131217,20131222,1701,1,1701
SO72783,TI-R628,22635,20131210,20131217,20131222,25,1,25
SO72783,PK-7098,22635,20131210,20131217,20131222,2,1,2
SO72784,BK-R64Y-42,25636,20131210,20131217,20131222,1120,1,1120
SO72784,SJ-0194-M,25636,20131210,20131217,20131222,54,1,54
SO72785,BK-R19B-52,28692,20131210,20131217,20131222,540,1,540
SO72786,BK-T79U-54,11995,20131210,20131217,20131222,2384,1,2384
SO72786,GL-H102-S,11995,20131210,20131217,20131222,24,1,24
SO72786,HL-U509-R,11995,20131210,20131217,20131222,35,1,35
SO72787,BK-T79Y-46,13959,20131210,20131217,20131222,2384,1,2384
SO72787,SJ-0194-X,13959,20131210,20131217,20131222,54,1,54
SO72787,CA-1098,13959,20131210,20131217,20131222,9,1,9
SO72788,BK-R19B-52,28119,20131210,20131217,20131222,540,1,540
SO72788,HL-U509,28119,20131210,20131217,20131222,35,1,35
SO72789,TI-M267,13969,20131211,20131218,20131223,25,1,25
SO72789,PK-7098,13969,20131211,20131218,20131223,2,1,2
SO72790,TT-R982,15240,20131211,20131218,20131223,4,1,4
SO72790,TI-R628,15240,20131211,20131218,20131223,25,1,25
SO72790,HL-U509-R,15240,20131211,20131218,20131223,35,1,35
SO72791,TT-R982,18279,20131211,20131218,20131223,4,1,4
SO72791,TI-R982,18279,20131211,20131218,20131223,33,1,33
SO72791,HL-U509-R,18279,20131211,20131218,20131223,35,1,35
SO72791,GL-H102-L,18279,20131211,20131218,20131223,24,1,24
SO72792,CA-1098,11913,20131211,20131218,20131223,9,1,9
SO72793,BK-R89B-52,11245,20131211,20131218,20131223,2443,1,2443
SO72793,BC-R205,11245,20131211,20131218,20131223,9,1,9
SO72794,BK-M68B-46,21516,20131211,20131218,20131223,2295,1,2295
SO72794,FE-6654,21516,20131211,20131218,20131223,22,1,22
SO72794,PK-7098,21516,20131211,20131218,20131223,2,1,2
SO72795,BK-M38S-42,14827,20131211,20131218,20131223,769,1,769
SO72795,SH-W890-L,14827,20131211,20131218,20131223,70,1,70
SO72795,LJ-0192-L,14827,20131211,20131218,20131223,50,1,50
SO72796,BK-M68S-38,21828,20131211,20131218,20131223,2320,1,2320
SO72796,PK-7098,21828,20131211,20131218,20131223,2,1,2
SO72797,BK-M18S-52,16269,20131211,20131218,20131223,565,1,565
SO72797,TT-M928,16269,20131211,20131218,20131223,5,1,5
SO72797,TI-M267,16269,20131211,20131218,20131223,25,1,25
SO72797,PK-7098,16269,20131211,20131218,20131223,2,1,2
SO72798,TT-R982,11330,20131211,20131218,20131223,4,1,4
SO72798,HL-U509-B,11330,20131211,20131218,20131223,35,1,35
SO72799,TT-R982,11203,20131211,20131218,20131223,4,1,4
SO72800,LJ-0192-X,29284,20131211,20131218,20131223,50,1,50
SO72801,TT-R982,11142,20131211,20131218,20131223,4,1,4
SO72801,VE-C304-M,11142,20131211,20131218,20131223,64,1,64
SO72801,TI-R092,11142,20131211,20131218,20131223,21,1,21
SO72802,TI-T723,26126,20131211,20131218,20131223,29,1,29
SO72803,TT-T092,27013,20131211,20131218,20131223,5,1,5
SO72803,TI-T723,27013,20131211,20131218,20131223,29,1,29
SO72803,PK-7098,27013,20131211,20131218,20131223,2,1,2
SO72804,TI-T723,13239,20131211,20131218,20131223,29,1,29
SO72804,TT-T092,13239,20131211,20131218,20131223,5,1,5
SO72805,TI-M602,22146,20131211,20131218,20131223,30,1,30
SO72805,TT-M928,22146,20131211,20131218,20131223,5,1,5
SO72805,PK-7098,22146,20131211,20131218,20131223,2,1,2
SO72806,TI-M602,22159,20131211,20131218,20131223,30,1,30
SO72806,PK-7098,22159,20131211,20131218,20131223,2,1,2
SO72807,BC-M005,20697,20131211,20131218,20131223,10,1,10
SO72807,WB-H098,20697,20131211,20131218,20131223,5,1,5
SO72807,HY-1023-70,20697,20131211,20131218,20131223,55,1,55
SO72807,CL-9009,20697,20131211,20131218,20131223,8,1,8
SO72808,WB-H098,18500,20131211,20131218,20131223,5,1,5
SO72808,HL-U509,18500,20131211,20131218,20131223,35,1,35
SO72809,WB-H098,27042,20131211,20131218,20131223,5,1,5
SO72809,VE-C304-L,27042,20131211,20131218,20131223,64,1,64
SO72810,SH-W890-L,19234,20131211,20131218,20131223,70,1,70
SO72810,LJ-0192-X,19234,20131211,20131218,20131223,50,1,50
SO72811,WB-H098,12203,20131211,20131218,20131223,5,1,5
SO72811,HL-U509-B,12203,20131211,20131218,20131223,35,1,35
SO72811,CA-1098,12203,20131211,20131218,20131223,9,1,9
SO72811,LJ-0192-S,12203,20131211,20131218,20131223,50,1,50
SO72812,TT-M928,16505,20131211,20131218,20131223,5,1,5
SO72812,HL-U509-B,16505,20131211,20131218,20131223,35,1,35
SO72813,FE-6654,13928,20131211,20131218,20131223,22,1,22
SO72813,VE-C304-L,13928,20131211,20131218,20131223,64,1,64
SO72814,FE-6654,14972,20131211,20131218,20131223,22,1,22
SO72814,HL-U509-R,14972,20131211,20131218,20131223,35,1,35
SO72815,GL-H102-S,24840,20131211,20131218,20131223,24,1,24
SO72815,WB-H098,24840,20131211,20131218,20131223,5,1,5
SO72816,TT-R982,24844,20131211,20131218,20131223,4,1,4
SO72816,TI-R092,24844,20131211,20131218,20131223,21,1,21
SO72817,TI-T723,13830,20131211,20131218,20131223,29,1,29
SO72817,TT-T092,13830,20131211,20131218,20131223,5,1,5
SO72817,HY-1023-70,13830,20131211,20131218,20131223,55,1,55
SO72818,TI-M823,12098,20131211,20131218,20131223,35,1,35
SO72818,TT-M928,12098,20131211,20131218,20131223,5,1,5
SO72818,HL-U509-R,12098,20131211,20131218,20131223,35,1,35
SO72819,BK-M18B-44,16228,20131211,20131218,20131223,540,1,540
SO72819,TI-M267,16228,20131211,20131218,20131223,25,1,25
SO72819,TT-M928,16228,20131211,20131218,20131223,5,1,5
SO72820,BK-M68S-38,21348,20131211,20131218,20131223,2320,1,2320
SO72820,WB-H098,21348,20131211,20131218,20131223,5,1,5
SO72820,BC-M005,21348,20131211,20131218,20131223,10,1,10
SO72820,CL-9009,21348,20131211,20131218,20131223,8,1,8
SO72821,BK-M68S-38,18643,20131211,20131218,20131223,2320,1,2320
SO72822,BK-M68B-38,18427,20131211,20131218,20131223,2295,1,2295
SO72822,WB-H098,18427,20131211,20131218,20131223,5,1,5
SO72822,BC-M005,18427,20131211,20131218,20131223,10,1,10
SO72822,GL-H102-M,18427,20131211,20131218,20131223,24,1,24
SO72823,BK-T18U-62,15662,20131211,20131218,20131223,742,1,742
SO72823,BC-R205,15662,20131211,20131218,20131223,9,1,9
SO72823,WB-H098,15662,20131211,20131218,20131223,5,1,5
SO72823,VE-C304-L,15662,20131211,20131218,20131223,64,1,64
SO72824,BK-T79U-46,12298,20131211,20131218,20131223,2384,1,2384
SO72824,SO-R809-M,12298,20131211,20131218,20131223,9,1,9
SO72825,BK-R79Y-44,24597,20131211,20131218,20131223,1701,1,1701
SO72825,TT-R982,24597,20131211,20131218,20131223,4,1,4
SO72825,TI-R628,24597,20131211,20131218,20131223,25,1,25
SO72825,HL-U509-R,24597,20131211,20131218,20131223,35,1,35
SO72825,SJ-0194-L,24597,20131211,20131218,20131223,54,1,54
SO72825,CA-1098,24597,20131211,20131218,20131223,9,1,9
SO72826,BK-R79Y-40,22934,20131211,20131218,20131223,1701,1,1701
SO72826,TI-R628,22934,20131211,20131218,20131223,25,1,25
SO72826,TT-R982,22934,20131211,20131218,20131223,4,1,4
SO72827,BK-R79Y-48,22938,20131211,20131218,20131223,1701,1,1701
SO72827,TT-R982,22938,20131211,20131218,20131223,4,1,4
SO72827,TI-R628,22938,20131211,20131218,20131223,25,1,25
SO72828,BK-R19B-44,27493,20131211,20131218,20131223,540,1,540
SO72828,TI-R092,27493,20131211,20131218,20131223,21,1,21
SO72828,CA-1098,27493,20131211,20131218,20131223,9,1,9
SO72829,BK-R64Y-42,26588,20131211,20131218,20131223,1120,1,1120
SO72829,HL-U509,26588,20131211,20131218,20131223,35,1,35
SO72830,BK-T79U-46,28264,20131211,20131218,20131223,2384,1,2384
SO72830,HL-U509-B,28264,20131211,20131218,20131223,35,1,35
SO72831,BK-T18Y-58,24671,20131211,20131218,20131223,742,1,742
SO72831,TT-T092,24671,20131211,20131218,20131223,5,1,5
SO72831,TI-T723,24671,20131211,20131218,20131223,29,1,29
SO72832,BK-T44U-50,24342,20131211,20131218,20131223,1215,1,1215
SO72832,HL-U509,24342,20131211,20131218,20131223,35,1,35
SO72833,BK-T79Y-46,15850,20131211,20131218,20131223,2384,1,2384
SO72833,SJ-0194-X,15850,20131211,20131218,20131223,54,1,54
SO72834,BK-R19B-58,23882,20131211,20131218,20131223,540,1,540
SO72834,VE-C304-L,23882,20131211,20131218,20131223,64,1,64
SO72835,BK-R19B-52,24234,20131211,20131218,20131223,540,1,540
SO72835,TI-R092,24234,20131211,20131218,20131223,21,1,21
SO72835,PK-7098,24234,20131211,20131218,20131223,2,1,2
SO72836,BK-R64Y-42,22241,20131211,20131218,20131223,1120,1,1120
SO72836,TI-R628,22241,20131211,20131218,20131223,25,1,25
SO72836,TT-R982,22241,20131211,20131218,20131223,4,1,4
SO72837,BK-R79Y-48,19133,20131211,20131218,20131223,1701,1,1701
SO72838,BK-R79Y-42,26957,20131211,20131218,20131223,1701,1,1701
SO72838,CA-1098,26957,20131211,20131218,20131223,9,1,9
SO72838,LJ-0192-M,26957,20131211,20131218,20131223,50,1,50
SO72839,BK-R64Y-48,25599,20131211,20131218,20131223,1120,1,1120
SO72839,SJ-0194-M,25599,20131211,20131218,20131223,54,1,54
SO72840,BK-R64Y-38,21100,20131211,20131218,20131223,1120,1,1120
SO72840,BC-R205,21100,20131211,20131218,20131223,9,1,9
SO72840,WB-H098,21100,20131211,20131218,20131223,5,1,5
SO72840,HL-U509,21100,20131211,20131218,20131223,35,1,35
SO72840,CA-1098,21100,20131211,20131218,20131223,9,1,9
SO72841,BK-R19B-52,28503,20131211,20131218,20131223,540,1,540
SO72841,WB-H098,28503,20131211,20131218,20131223,5,1,5
SO72841,BC-R205,28503,20131211,20131218,20131223,9,1,9
SO72841,GL-H102-L,28503,20131211,20131218,20131223,24,1,24
SO72842,BK-R19B-52,28508,20131211,20131218,20131223,540,1,540
SO72842,HL-U509-B,28508,20131211,20131218,20131223,35,1,35
SO72843,BK-T79Y-54,19031,20131211,20131218,20131223,2384,1,2384
SO72843,HL-U509-R,19031,20131211,20131218,20131223,35,1,35
SO72843,CA-1098,19031,20131211,20131218,20131223,9,1,9
SO72844,BK-T79Y-50,18166,20131211,20131218,20131223,2384,1,2384
SO72844,SO-R809-L,18166,20131211,20131218,20131223,9,1,9
SO72845,BK-T79Y-60,11992,20131211,20131218,20131223,2384,1,2384
SO72845,CA-1098,11992,20131211,20131218,20131223,9,1,9
SO72846,BK-R19B-58,27484,20131211,20131218,20131223,540,1,540
SO72847,BK-T44U-46,14263,20131211,20131218,20131223,1215,1,1215
SO72847,SJ-0194-S,14263,20131211,20131218,20131223,54,1,54
SO72848,BK-T79Y-54,13633,20131211,20131218,20131223,2384,1,2384
SO72849,BK-T79Y-60,11920,20131211,20131218,20131223,2384,1,2384
SO72849,HL-U509-B,11920,20131211,20131218,20131223,35,1,35
SO72850,BK-M68B-42,20051,20131212,20131219,20131224,2295,1,2295
SO72850,TI-M823,20051,20131212,20131219,20131224,35,1,35
SO72850,TT-M928,20051,20131212,20131219,20131224,5,1,5
SO72850,FE-6654,20051,20131212,20131219,20131224,22,1,22
SO72850,GL-H102-M,20051,20131212,20131219,20131224,24,1,24
SO72850,LJ-0192-M,20051,20131212,20131219,20131224,50,1,50
SO72851,BK-R79Y-40,22939,20131212,20131219,20131224,1701,1,1701
SO72851,SJ-0194-X,22939,20131212,20131219,20131224,54,1,54
SO72851,GL-H102-M,22939,20131212,20131219,20131224,24,1,24
SO72852,LJ-0192-M,11801,20131212,20131219,20131224,50,1,50
SO72853,TT-R982,15804,20131212,20131219,20131224,4,1,4
SO72853,TI-R628,15804,20131212,20131219,20131224,25,1,25
SO72853,HL-U509-R,15804,20131212,20131219,20131224,35,1,35
SO72854,TI-R628,15787,20131212,20131219,20131224,25,1,25
SO72854,TT-R982,15787,20131212,20131219,20131224,4,1,4
SO72854,HL-U509-R,15787,20131212,20131219,20131224,35,1,35
SO72855,TI-M267,14227,20131212,20131219,20131224,25,1,25
SO72855,TT-M928,14227,20131212,20131219,20131224,5,1,5
SO72855,HL-U509-B,14227,20131212,20131219,20131224,35,1,35
SO72856,FE-6654,17493,20131212,20131219,20131224,22,1,22
SO72856,SJ-0194-L,17493,20131212,20131219,20131224,54,1,54
SO72857,WB-H098,19761,20131212,20131219,20131224,5,1,5
SO72857,HY-1023-70,19761,20131212,20131219,20131224,55,1,55
SO72857,CL-9009,19761,20131212,20131219,20131224,8,1,8
SO72858,TI-M823,27733,20131212,20131219,20131224,35,1,35
SO72858,PK-7098,27733,20131212,20131219,20131224,2,1,2
SO72858,RA-H123,27733,20131212,20131219,20131224,120,1,120
SO72859,SH-W890-M,26146,20131212,20131219,20131224,70,1,70
SO72860,TT-T092,28932,20131212,20131219,20131224,5,1,5
SO72860,HL-U509-R,28932,20131212,20131219,20131224,35,1,35
SO72860,SJ-0194-M,28932,20131212,20131219,20131224,54,1,54
SO72861,HL-U509,14013,20131212,20131219,20131224,35,1,35
SO72862,PK-7098,19098,20131212,20131219,20131224,2,1,2
